date,close
2021-04-29,74.45
2021-04-30,73.22
2021-05-03,74.93
2021-05-04,75.48
2021-05-05,75.3
2021-05-06,75.5
2021-05-07,77.03
2021-05-10,77.09
2021-05-11,74.09
2021-05-12,69.69
2021-05-13,71.98
2021-05-14,72.83
2021-05-17,71.94
2021-05-18,70.1
2021-05-19,69.52
2021-05-20,69.96
2021-05-21,69.34
2021-05-24,69.69
2021-05-25,70.57
2021-05-26,71.78
2021-05-27,72
2021-05-28,71.92
2021-06-01,71.84
2021-06-02,70.67
2021-06-03,69.76
2021-06-04,70.59
2021-06-07,70.25
2021-06-08,70.65
2021-06-09,69.3
2021-06-10,67.47
2021-06-11,68.14
2021-06-14,67.28
2021-06-15,67.62
2021-06-16,66.57
2021-06-17,67.03
2021-06-18,67.33
2021-06-21,68.21
2021-06-22,68.57
2021-06-23,67.87
2021-06-24,68.03
2021-06-25,68.1
2021-06-28,68.6
2021-06-29,69.17
2021-06-30,69.22
2021-07-01,70.45
2021-07-02,70.05
2021-07-06,69.01
2021-07-07,70.1
2021-07-08,67.81
2021-07-09,68.57
2021-07-12,68.49
2021-07-13,66.76
2021-07-14,66.83
2021-07-15,66.84
2021-07-16,66.32
2021-07-19,66.08
2021-07-20,67.74
2021-07-21,68.83
2021-07-22,68.42
2021-07-23,70.25
2021-07-26,69.47
2021-07-27,69.64
2021-07-28,69.21
2021-07-29,71.72
2021-07-30,71.56
2021-08-02,71.68
2021-08-03,72.61
2021-08-04,71.59
2021-08-05,72.05
2021-08-06,71.51
2021-08-09,71.13
2021-08-10,72.05
2021-08-11,74.05
2021-08-12,73.49
2021-08-13,73.44
2021-08-16,73.8
2021-08-17,71.19
2021-08-18,71.03
2021-08-19,70.81
2021-08-20,72.13
2021-08-23,71.9
2021-08-24,72.89
2021-08-25,73.64
2021-08-26,72.64
2021-08-27,73.8
2021-08-30,73.6
2021-08-31,73.14
2021-09-01,73.85
2021-09-02,73.83
2021-09-03,73
2021-09-07,72.21
2021-09-08,70.73
2021-09-09,70.58
2021-09-10,70.4
2021-09-13,70.32
2021-09-14,69.25
2021-09-15,69.66
2021-09-16,70.4
2021-09-17,70.54
2021-09-20,68.81
2021-09-21,68.6
2021-09-22,69.23
2021-09-23,69.3
2021-09-24,69.08
2021-09-27,69.67
2021-09-28,67.68
2021-09-29,68.15
2021-09-30,66.18
2021-10-01,66.41
2021-10-04,66.2
2021-10-05,66.31
2021-10-06,66.71
2021-10-07,67.7
2021-10-08,67.12
2021-10-11,67.06
2021-10-12,67.33
2021-10-13,67.73
2021-10-14,69.58
2021-10-15,69.15
2021-10-18,70.3
2021-10-19,70.19
2021-10-20,71.39
2021-10-21,71.37
2021-10-22,71.28
2021-10-25,71.81
2021-10-26,71.44
2021-10-27,71.14
2021-10-28,72.13
2021-10-29,71.95
2021-11-01,72.74
2021-11-02,71.88
2021-11-03,72.68
2021-11-04,73.28
2021-11-05,74.32
2021-11-08,74.46
2021-11-09,76.23
2021-11-10,74.82
2021-11-11,75.43
2021-11-12,76.68
2021-11-15,76.3
2021-11-16,77.59
2021-11-17,78.2
2021-11-18,78.24
2021-11-19,78.55
2021-11-22,78.33
2021-11-23,78.84
2021-11-24,78.56
2021-11-26,76.85
2021-11-29,77.09
2021-11-30,75.58
2021-12-01,76.08
2021-12-02,79.26
2021-12-03,78.77
2021-12-06,80.89
2021-12-07,81.61
2021-12-08,82.12
2021-12-09,81.85
2021-12-10,83.04
2021-12-13,81.29
2021-12-14,80.07
2021-12-15,81.47
2021-12-16,79.63
2021-12-17,77.71
2021-12-20,76.53
2021-12-21,78.54
2021-12-22,80.13
2021-12-23,80.3
2021-12-27,81.43
2021-12-28,81.88
2021-12-29,82.87
2021-12-30,82.17
2021-12-31,82.92
2022-01-03,80.69
2022-01-04,81.62
2022-01-05,79.67
2022-01-06,78.82
2022-01-07,75.25
2022-01-10,75.53
2022-01-11,77.1
2022-01-12,77.17
2022-01-13,77.95
2022-01-14,76.69
2022-01-18,73.61
2022-01-19,71.73
2022-01-20,70.05
2022-01-21,69.25
2022-01-24,71.88
2022-01-25,70.5
2022-01-26,68.26
2022-01-27,67.25
2022-01-28,68.86
2022-01-31,70.61
2022-02-01,70.83
2022-02-02,71.77
2022-02-03,70.15
2022-02-04,67.67
2022-02-07,67.98
2022-02-08,69.22
2022-02-09,70.68
2022-02-10,67.97
2022-02-11,67.12
2022-02-14,66.91
2022-02-15,68.09
2022-02-16,68.5
2022-02-17,66.69
2022-02-18,66.82
2022-02-22,64.33
2022-02-23,62.22
2022-02-24,64.35
2022-02-25,66.64
2022-02-28,66.79
2022-03-01,66.4
2022-03-02,68.16
2022-03-03,66.95
2022-03-04,66.33
2022-03-07,62.84
2022-03-08,62.95
2022-03-09,65.05
2022-03-10,64.9
2022-03-11,64.15
2022-03-14,62.58
2022-03-15,64.85
2022-03-16,65.89
2022-03-17,66.89
2022-03-18,68.1
2022-03-21,65.83
2022-03-22,65.9
2022-03-23,63.23
2022-03-24,62.19
2022-03-25,61.31
2022-03-28,61.62
2022-03-29,63.64
2022-03-30,61.75
2022-03-31,59.26
2022-04-01,59.89
2022-04-04,60.49
2022-04-05,58.68
2022-04-06,57.13
2022-04-07,56.84
2022-04-08,57.13
2022-04-11,57.65
2022-04-12,57.52
2022-04-13,58.66
2022-04-14,57.68
2022-04-18,57.09
2022-04-19,59.22
2022-04-20,59.75
2022-04-21,59.01
2022-04-22,57.39
2022-04-25,59.21
2022-04-26,58.29
2022-04-27,57.58
2022-04-28,59.66
2022-04-29,57.75
2022-05-02,58.76
2022-05-03,59.57
2022-05-04,62.4
2022-05-05,59.43
2022-05-06,58.81
2022-05-09,58.54
2022-05-10,57.33
2022-05-11,55.01
2022-05-12,57.17
2022-05-13,58.29
2022-05-16,57.88
2022-05-17,59.44
2022-05-18,56.22
2022-05-19,56.54
2022-05-20,57.03
2022-05-23,56.71
2022-05-24,55.14
2022-05-25,57.45
2022-05-26,59.76
2022-05-27,60.95
2022-05-31,60.36
2022-06-01,59.75
2022-06-02,60.83
2022-06-03,60.52
2022-06-06,60.69
2022-06-07,60.89
2022-06-08,59.51
2022-06-09,59.31
2022-06-10,56.53
2022-06-13,53.45
2022-06-14,52.98
2022-06-15,52.84
2022-06-16,49.13
2022-06-17,49.16
2022-06-21,49.51
2022-06-22,50.12
2022-06-23,52.33
2022-06-24,53.54
2022-06-27,53.75
2022-06-28,52.37
2022-06-29,52.25
2022-06-30,52.5
2022-07-01,54.85
2022-07-05,56.46
2022-07-06,56
2022-07-07,56.68
2022-07-08,56.94
2022-07-11,56.91
2022-07-12,57.28
2022-07-13,57.48
2022-07-14,56.96
2022-07-15,57.41
2022-07-18,57.07
2022-07-19,58.59
2022-07-20,58.65
2022-07-21,60.06
2022-07-22,60.67
2022-07-25,59.67
2022-07-26,58.83
2022-07-27,60.02
2022-07-28,60.81
2022-07-29,61.08
2022-08-01,61.61
2022-08-02,59.2
2022-08-03,59.42
2022-08-04,60.76
2022-08-05,60.46
2022-08-08,61.35
2022-08-09,59.24
2022-08-10,61.56
2022-08-11,62
2022-08-12,62.91
2022-08-15,62.6
2022-08-16,62.95
2022-08-17,61.87
2022-08-18,61.92
2022-08-19,60.14
2022-08-22,58.8
2022-08-23,58.5
2022-08-24,59.32
2022-08-25,60.37
2022-08-26,57.66
2022-08-29,57.33
2022-08-30,56.81
2022-08-31,56.04
2022-09-01,55.8
2022-09-02,55.6
2022-09-06,54.75
2022-09-07,56.11
2022-09-08,56.53
2022-09-09,57.66
2022-09-12,58.13
2022-09-13,54.35
2022-09-14,53.74
2022-09-15,53.65
2022-09-16,54.29
2022-09-19,55.51
2022-09-20,54.42
2022-09-21,53.75
2022-09-22,53.09
2022-09-23,53.17
2022-09-26,51.43
2022-09-27,51.41
2022-09-28,54
2022-09-29,52.4
2022-09-30,52.04
2022-10-03,54.16
2022-10-04,56.59
2022-10-05,56.02
2022-10-06,56.27
2022-10-07,54.8
2022-10-10,54.79
2022-10-11,54.8
2022-10-12,53.79
2022-10-13,53.77
2022-10-14,51.92
2022-10-17,53.09
2022-10-18,54.57
2022-10-19,51.71
2022-10-20,50.75
2022-10-21,52.31
2022-10-24,53.1
2022-10-25,55.79
2022-10-26,55.37
2022-10-27,55.49
2022-10-28,56.97
2022-10-31,56.28
2022-11-01,56.1
2022-11-02,53.96
2022-11-03,52.97
2022-11-04,54.06
2022-11-07,54.4
2022-11-08,54.34
2022-11-09,54.08
2022-11-10,60.03
2022-11-11,60.58
2022-11-14,58.43
2022-11-15,60.02
2022-11-16,59.35
2022-11-17,58.37
2022-11-18,58.51
2022-11-21,58.02
2022-11-22,59.4
2022-11-23,60.05
2022-11-25,60.03
2022-11-28,59.07
2022-11-29,59.54
2022-11-30,60.88
2022-12-01,61.7
2022-12-02,61.29
2022-12-05,60.19
2022-12-06,59.37
2022-12-07,60.88
2022-12-08,61.1
2022-12-09,60.64
2022-12-12,61.42
2022-12-13,62.36
2022-12-14,62.18
2022-12-15,62.84
2022-12-16,61.93
2022-12-19,60.73
2022-12-20,60.27
2022-12-21,61.4
2022-12-22,61.12
2022-12-23,61.03
2022-12-27,60.94
2022-12-28,59.65
2022-12-29,61.01
2022-12-30,60.61
2023-01-03,61.44
2023-01-04,62.8
2023-01-05,62.53
2023-01-06,63.74
2023-01-09,63.63
2023-01-10,64.24
2023-01-11,65.96
2023-01-12,66.2
2023-01-13,66.54
2023-01-17,66.31
2023-01-18,65.96
2023-01-19,64.27
2023-01-20,65.69
2023-01-23,66.43
2023-01-24,66.96
2023-01-25,67.01
2023-01-26,67.25
2023-01-27,67.66
2023-01-30,66.5
2023-01-31,69.57
2023-02-01,70.99
2023-02-02,73.21
2023-02-03,71.51
2023-02-06,70.29
2023-02-07,71.04
2023-02-08,69.47
2023-02-09,69.25
2023-02-10,69.44
2023-02-13,71.08
2023-02-14,70.53
2023-02-15,70.81
2023-02-16,69.82
2023-02-17,68.65
2023-02-21,65.92
2023-02-22,66.58
2023-02-23,67.39
2023-02-24,66.85
2023-02-27,67.27
2023-02-28,67.67
2023-03-01,66.89
2023-03-02,67.28
2023-03-03,68.54
2023-03-06,67.7
2023-03-07,67.15
2023-03-08,68.17
2023-03-09,67.62
2023-03-10,66.35
2023-03-13,66.54
2023-03-14,67.61
2023-03-15,66.8
2023-03-16,68.34
2023-03-17,67.74
2023-03-20,67.88
2023-03-21,68.57
2023-03-22,67.55
2023-03-23,67.64
2023-03-24,67.98
2023-03-27,67.76
2023-03-28,68.05
2023-03-29,68.49
2023-03-30,68.38
2023-03-31,70.29
2023-04-03,70.51
2023-04-04,69.25
2023-04-05,68.8
2023-04-06,67.91
2023-04-10,68.59
2023-04-11,70.31
2023-04-12,70.15
2023-04-13,70.12
2023-04-14,70.37
2023-04-17,71.09
2023-04-18,72.72
2023-04-19,72.92
2023-04-20,74.18
2023-04-21,73.92
2023-04-24,74.62
2023-04-25,73.79
2023-04-26,72.44
2023-04-27,74.47
2023-04-28,75.79
2023-05-01,75.17
2023-05-02,75.08
2023-05-03,75.76
2023-05-04,74.5
2023-05-05,75.51
2023-05-08,75.95
2023-05-09,75.99
2023-05-10,76.03
2023-05-11,76.12
2023-05-12,75.67
2023-05-15,76.06
2023-05-16,75.97
2023-05-17,76.77
2023-05-18,77.69
2023-05-19,76.27
2023-05-22,75.11
2023-05-23,73.6
2023-05-24,73.67
2023-05-25,73.96
2023-05-26,74.05
2023-05-30,74.17
2023-05-31,73.16
2023-06-01,74.18
2023-06-02,76.97
2023-06-05,76.49
2023-06-06,78.89
2023-06-07,78.99
2023-06-08,78.73
2023-06-09,78.76
2023-06-12,79.89
2023-06-13,80.42
2023-06-14,79.22
2023-06-15,80.81
2023-06-16,80.73
2023-06-20,81.54
2023-06-21,82.02
2023-06-22,81.84
2023-06-23,82.23
2023-06-26,82.27
2023-06-27,84.88
2023-06-28,84.67
2023-06-29,84.72
2023-06-30,85.44
2023-07-03,84.98
2023-07-05,84.04
2023-07-06,81.76
2023-07-07,81.94
2023-07-10,84.23
2023-07-11,84.9
2023-07-12,87.15
2023-07-13,87.85
2023-07-14,88.92
2023-07-17,88.62
2023-07-18,88.88
2023-07-19,88.85
2023-07-20,86.5
2023-07-21,86.81
2023-07-24,87.34
2023-07-25,88.56
2023-07-26,88.64
2023-07-27,87.81
2023-07-28,88.94
2023-07-31,88.77
2023-08-01,89.31
2023-08-02,88.32
2023-08-03,86.83
2023-08-04,88.07
2023-08-07,89.08
2023-08-08,88.92
2023-08-09,88.23
2023-08-10,87.27
2023-08-11,87.19
2023-08-14,87.83
2023-08-15,88.45
2023-08-16,86.7
2023-08-17,82.98
2023-08-18,83.41
2023-08-21,82.74
2023-08-22,83.38
2023-08-23,84.33
2023-08-24,83.09
2023-08-25,82.19
2023-08-28,82.89
2023-08-29,84.87
2023-08-30,86.07
2023-08-31,86.24
2023-09-01,87.49
2023-09-05,83.48
2023-09-06,84.34
2023-09-07,84.97
2023-09-08,84.59
2023-09-11,85.21
2023-09-12,83.37
2023-09-13,82.49
2023-09-14,83.76
2023-09-15,81.41
2023-09-18,81.75
2023-09-19,81.88
2023-09-20,81.11
2023-09-21,78.76
2023-09-22,78.88
2023-09-25,79.06
2023-09-26,77.76
2023-09-27,77.95
2023-09-28,79.25
2023-09-29,78.49
2023-10-02,77.7
2023-10-03,75.33
2023-10-04,76.4
2023-10-05,76
2023-10-06,76.35
2023-10-09,77.19
2023-10-10,78.14
2023-10-11,79.03
2023-10-12,75.38
2023-10-13,75.5
2023-10-16,76.17
2023-10-17,76.3
2023-10-18,74.23
2023-10-19,72.87
2023-10-20,72.34
2023-10-23,72.86
2023-10-24,72.57
2023-10-25,71.4
2023-10-26,72.17
2023-10-27,71.83
2023-10-30,72.39
2023-10-31,73.52
2023-11-01,76.1
2023-11-02,78.7
2023-11-03,81.24
2023-11-06,80.37
2023-11-07,81.37
2023-11-08,81.33
2023-11-09,80.21
2023-11-10,81.99
2023-11-13,81.6
2023-11-14,86.65
2023-11-15,86.15
2023-11-16,86.12
2023-11-17,86.69
2023-11-20,87.04
2023-11-21,86.06
2023-11-22,86.44
2023-11-24,86.75
2023-11-27,86.47
2023-11-28,85.92
2023-11-29,86.69
2023-11-30,86.91
2023-12-01,89.53
2023-12-04,89.98
2023-12-05,89.82
2023-12-06,91.34
2023-12-07,92.41
2023-12-08,93.46
2023-12-11,93.59
2023-12-12,93.71
2023-12-13,96.63
2023-12-14,102.59
2023-12-15,100.92
2023-12-18,99.96
2023-12-19,101.38
2023-12-20,100.1
2023-12-21,101.18
2023-12-22,101.44
2023-12-26,101.99
2023-12-27,102.47
2023-12-28,102.14
2023-12-29,101.73
2024-01-02,100.49
2024-01-03,98.24
2024-01-04,97.74
2024-01-05,98.55
2024-01-08,100.55
2024-01-09,100.19
2024-01-10,101.83
2024-01-11,102.24
2024-01-12,101.23
2024-01-16,100.62
2024-01-17,100.02
2024-01-18,101.28
2024-01-19,102.41
2024-01-22,104.35
2024-01-23,99.29
2024-01-24,97.53
2024-01-25,99.68
2024-01-26,99.61
2024-01-29,100.63
2024-01-30,101.17
2024-01-31,99.98
2024-02-01,102.25
2024-02-02,102.1
2024-02-05,100.71
2024-02-06,100.76
2024-02-07,102.12
2024-02-08,103.1
2024-02-09,103.18
2024-02-12,105.48
2024-02-13,101.67
2024-02-14,103.69
2024-02-15,104.33
2024-02-16,102.43
2024-02-20,102.5
2024-02-21,103.1
2024-02-22,104.78
2024-02-23,105.72
2024-02-26,105.72
2024-02-27,106.21
2024-02-28,106.04
2024-02-29,107.9
2024-03-01,109.64
2024-03-04,109.23
2024-03-05,107.99
2024-03-06,108.97
2024-03-07,110.69
2024-03-08,109.77
2024-03-11,108.92
2024-03-12,110.17
2024-03-13,110.83
2024-03-14,107.33
2024-03-15,108.13
2024-03-18,107.79
2024-03-19,109.94
2024-03-20,112.24
2024-03-21,114.19
2024-03-22,113.86
2024-03-25,113.1
2024-03-26,112.71
2024-03-27,114.54
2024-03-28,115.77
2024-04-01,113.96
2024-04-02,110.71
2024-04-03,111.94
2024-04-04,110.32
2024-04-05,111.87
2024-04-08,111.45
2024-04-09,111.78
2024-04-10,106.53
2024-04-11,107.51
2024-04-12,107.26
2024-04-15,105.49
2024-04-16,103.58
2024-04-17,102.93
2024-04-18,103
2024-04-19,102.36
2024-04-22,103.17
2024-04-23,106
2024-04-24,104.74
2024-04-25,104.41
2024-04-26,105.65
2024-04-29,106.21
2024-04-30,103.85
2024-05-01,104.07
2024-05-02,105.57
2024-05-03,107.37
2024-05-06,108.87
2024-05-07,107.94
2024-05-08,106.64
2024-05-09,108.37
2024-05-10,108.57
2024-05-13,107.45
2024-05-14,108.1
2024-05-15,112.13
2024-05-16,108.69
2024-05-17,108.69
2024-05-20,108.19
2024-05-21,107.44
2024-05-22,104.55
2024-05-23,103.63
2024-05-24,104.81
2024-05-28,103.56
2024-05-29,102.46
2024-05-30,104.64
2024-05-31,106.17
2024-06-03,105.25
2024-06-04,103.25
2024-06-05,105.15
2024-06-06,103.86
2024-06-07,102.08
2024-06-10,103.03
2024-06-11,101.62
2024-06-12,104.95
2024-06-13,105.06
2024-06-14,103.93
2024-06-17,104.77
2024-06-18,102.92
2024-06-20,102.37
2024-06-21,102.78
2024-06-24,103.41
2024-06-25,100.52
2024-06-26,100.75
2024-06-27,100.89
2024-06-28,101.06
2024-07-01,98.55
2024-07-02,97.89
2024-07-03,98.15
2024-07-05,97.52
2024-07-08,98.56
2024-07-09,98.23
2024-07-10,100.34
2024-07-11,106.56
2024-07-12,108.58
2024-07-15,108.48
2024-07-16,114.9
2024-07-17,112.47
2024-07-18,114.55
2024-07-19,114.29
2024-07-22,115.99
2024-07-23,116.37
2024-07-24,113.02
2024-07-25,115.14
2024-07-26,119.1
2024-07-29,120.05
2024-07-30,121.11
2024-07-31,120.59
2024-08-01,117.96
2024-08-02,115.88
2024-08-05,112.61
2024-08-06,112.86
2024-08-07,109.61
2024-08-08,111.51
2024-08-09,111.98
2024-08-12,111.16
2024-08-13,113.08
2024-08-14,112.59
2024-08-15,114.09
2024-08-16,114.11
2024-08-19,116.1
2024-08-20,115.31
2024-08-21,118.69
2024-08-22,118.12
2024-08-23,123.15
2024-08-26,121.75
2024-08-27,120.53
2024-08-28,119.94
2024-08-29,119.53
2024-08-30,120.98
2024-09-03,117.72
2024-09-04,117.59
2024-09-05,116.78
2024-09-06,117.36
2024-09-09,117.85
2024-09-10,118.46
2024-09-11,117.81
2024-09-12,120.38
2024-09-13,123.97
2024-09-16,124.72
2024-09-17,125.73
2024-09-18,125.56
2024-09-19,128.58
2024-09-20,125.59
2024-09-23,126.64
2024-09-24,126.52
2024-09-25,124.24
2024-09-26,124.87
2024-09-27,126.77
2024-09-30,127.1
2024-10-01,127.56
2024-10-02,126.37
2024-10-03,126.02
2024-10-04,123.72
2024-10-07,123.53
2024-10-08,124.46
2024-10-09,124.78
2024-10-10,122.94
2024-10-11,123.72
2024-10-14,126.33
2024-10-15,127.16
2024-10-16,128.87
2024-10-17,127.81
2024-10-18,129.34
2024-10-21,124.87
2024-10-22,120.69
2024-10-23,120.33
2024-10-24,121.63
2024-10-25,119.8
2024-10-28,120.95
2024-10-29,117.5
2024-10-30,117.74
2024-10-31,117.22
2024-11-01,117.15
2024-11-04,118.89
2024-11-05,121.58
2024-11-06,119
2024-11-07,120.02
2024-11-08,121.09
2024-11-11,121.52
2024-11-12,118.1
2024-11-13,118.08
2024-11-14,118.92
2024-11-15,117.72
2024-11-18,117.48
2024-11-19,117.28
2024-11-20,117.5
2024-11-21,118.45
2024-11-22,120.31
2024-11-25,126.43
2024-11-26,123.76
2024-11-27,123.78
2024-11-29,123.82
2024-12-02,123.34
2024-12-03,123.12
2024-12-04,120.47
2024-12-05,118.96
2024-12-06,118.98
2024-12-09,119.95
2024-12-10,117.19
2024-12-11,116.28
2024-12-12,114.75
2024-12-13,113.02
2024-12-16,111.79
2024-12-17,110.68
2024-12-18,106.15
2024-12-19,103.41
2024-12-20,104.51
2024-12-23,104.48
2024-12-24,104.97
2024-12-26,104.95
2024-12-27,103.84
2024-12-30,103.31
2024-12-31,103.39
2025-01-02,102.06
2025-01-03,103.31
2025-01-06,103
2025-01-07,101.59
2025-01-08,102.78
2025-01-10,100.66
2025-01-13,102.33
2025-01-14,105.31
2025-01-15,107.98
2025-01-16,108.81
2025-01-17,109.24
2025-01-21,109.2
2025-01-22,109.72
2025-01-23,109.78
2025-01-24,108.76
2025-01-27,111.45
2025-01-28,109.17
